text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
mungkin dah insof	66296	Positive	17	1319	2022-01-22T13:36:06.021301Z	2022-01-22T13:36:06.021309Z	1.722
Back in 1996 my Dad bought his first single storey terrace house in Perak for only RM65K, with an income of RM2.8K per month. Beruntung generasi terdahulu. Harga rumah masih relevant dengan jumlah pendapatan mereka. Tidak seperti sekarang.	66295	Negative	17	1318	2022-01-22T13:36:03.970715Z	2022-01-22T13:36:03.970731Z	2.372
Nanti lah.. Nak khabar ngan member di Bintulu. https://t.co/j6IuxRx6JD	66294	Neutral	17	1317	2022-01-22T13:36:01.245233Z	2022-01-22T13:36:01.245245Z	2.108
Bukan anak Tawau pun bulih retweet! Heheh...	66292	Positive	17	1315	2022-01-22T13:35:51.627779Z	2022-01-22T13:35:51.627791Z	3.954
@Topanesta Kekayaan milik siapa @IkhsanMohd ?	66291	Neutral	17	1314	2022-01-22T13:35:47.319640Z	2022-01-22T13:35:47.319654Z	1.974
Petugas Pejabat Kesihatan Daerah Kuala Kraitelah menaiki bot selama 45 minit dengan membawa vaksin COVID-19 untuk https://t.co/mgV9MUbgA9	66290	Neutral	17	1313	2022-01-22T13:35:44.998783Z	2022-01-22T13:35:44.998791Z	8.168
@InfoRasional @Kemenag_RI Oalahh ini toh alasannya, Dana Haji Aman #StopHoaxDanaHaji	66289	Positive	17	1312	2022-01-22T13:35:36.431463Z	2022-01-22T13:35:36.431490Z	4.782
Kawan i single &amp; ready to mingle.(serious relationship) - beauty with brain insyaAllah bakal anak2 pintar since IQ anak dipengaruhi oleh ibu - pandai masak - currently works in kulim, kedah, asal Selangor. Go dm her if interested @_wnina Semoga berjumpa jodoh @TwtJodohMY https://t.co/nVf925B4IT	66288	Positive	17	1311	2022-01-22T13:35:31.291533Z	2022-01-22T13:35:31.291545Z	1.73
Semoga mendapat result yang terbaik buat adik2 #SPM2020	66287	Positive	17	1310	2022-01-22T13:35:29.192859Z	2022-01-22T13:35:29.192873Z	1.257
Orang nampak aku kuat tapi tak pon. Letih hari hari kena cocok ambik darah.	66286	Negative	17	1309	2022-01-22T13:35:27.560315Z	2022-01-22T13:35:27.560330Z	2.714
31/5/2021 - (R07) Kerja-kerja penyenggaraan longkang di laluan FT190, Jalan Bukit Kemuning, daerah Klang #TeamRoadcare https://t.co/vHc4YUjoKo	66285	Neutral	17	1308	2022-01-22T13:35:24.508790Z	2022-01-22T13:35:24.508805Z	1.681
@LinaKlasik Itu bukan mendoakan itu mengaibkan sudah. Suka2 post itu ini tanpa kenenaran lagi tu. banggang bah	66284	Negative	17	1307	2022-01-22T13:35:22.468081Z	2022-01-22T13:35:22.468095Z	2.588
@Deepthr97178341 Dkt Mana ye	66283	Neutral	17	1306	2022-01-22T13:35:19.553356Z	2022-01-22T13:35:19.553370Z	1.724
Aku pernah time lari dgn @wanyrazak. Ingat nak acah tenang lari depan anjing. Anjing ada la dlm 2 3 ekor. Kot lari https://t.co/Keo9tdmY9P	66282	Neutral	17	1305	2022-01-22T13:35:17.463916Z	2022-01-22T13:35:17.463928Z	2.941
@nienacrina @adawieyarhh Yup2 total registration tinggi tp rollout lambat (bukan selangor ja satu Malaysia jugak).. https://t.co/XuwnWSJE1v	66281	Negative	17	1304	2022-01-22T13:35:14.133924Z	2022-01-22T13:35:14.133937Z	5.634
