text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
@scctttxh Ngaaa gitu	66646	Neutral	27	2026	2022-01-28T03:55:58.568600Z	2022-01-28T03:55:58.568619Z	1.229
Siapa jual tauhu bergedil area shah alam atau setia alam atau klang? Aku nak esok. Datang goreng kat rumah aku sebab aku malas nak goreng dan nak makan panas panas. Ada dapur kat depan rumah aku. Dah siap goreng kau panggil je aku. Hahahaha please!	66645	Positive	29	1704	2022-01-23T13:44:43.768341Z	2022-01-23T13:44:43.768356Z	4.103
Perlis ada 8 org, 4 org dh kena covid tiggal lgi 4 org je la..	66644	Positive	29	1703	2022-01-23T13:44:39.278098Z	2022-01-23T13:44:39.278105Z	2.631
Melalui salah satu distributor kini Gula Puteri Satu Tujuh (PS7), Gula Konsumsi Harian yg Manisnya 7 Kali Gula Pasir biasa, rendah kalori namun tak mengubah rasa, telah Hadir di Gerai Lotte Mart. https://t.co/YlT6YnOVA1	66643	Positive	29	1702	2022-01-23T13:44:36.283726Z	2022-01-23T13:44:36.283741Z	2.437
Tawau patut buat uniqlo	66642	Positive	29	1701	2022-01-23T13:44:33.473929Z	2022-01-23T13:44:33.473943Z	1.809
Benda penting nak buat esok. Check result SPM	66641	Positive	29	1700	2022-01-23T13:44:31.202219Z	2022-01-23T13:44:31.202237Z	2.627
@isyauy huhu sama la, kena minum air vit. C	66640	Neutral	27	2025	2022-01-28T03:55:56.424458Z	2022-01-28T03:55:56.424479Z	2.222
@edopotter Hmm nek lanang angel jg untuk 2 opsi terakhir	66639	Neutral	27	2024	2022-01-28T03:55:53.588702Z	2022-01-28T03:55:53.588716Z	3.666
let's say one day kelak ada org kelaka burok pasal aku ada sik kawan aku yg akan back up aku oh? just wonder	66638	Negative	27	2023	2022-01-28T03:55:49.523673Z	2022-01-28T03:55:49.523693Z	4.553
Otak-otak taiii yang berpikiran kayak gini, gali lagi otak lu biar nggak dangkal	66637	Negative	27	2022	2022-01-28T03:55:44.602454Z	2022-01-28T03:55:44.602468Z	2.591
@jengkyyyy Apooo. Biaso je tuu weyhh	66636	Positive	29	1695	2022-01-23T13:44:19.980680Z	2022-01-23T13:44:19.980692Z	2.151
Tim Indonesialeaks mendapatkan cerita Ketua KPK Firli Bahuri diduga memaksakan TWK sebagai syarat alih status pegawai KPK menjadi ASN. Alasannya, dia menyebut banyak Taliban di KPK. Bagaimana ceritanya? https://t.co/9pqugt2w9c https://t.co/OyLT9JNone	66635	Negative	27	2021	2022-01-28T03:55:41.623806Z	2022-01-28T03:55:41.623821Z	3.577
Local Content Hub on Communication and Media Studies Untuk maklumat lanjut, boleh klik di pautan : https://t.co/vUePCzYGo3	66634	Neutral	27	2020	2022-01-28T03:55:37.673675Z	2022-01-28T03:55:37.673690Z	2.102
Satu tumbukan ke udara!! Alhamdulillah.	66633	Positive	29	1692	2022-01-23T13:44:13.558269Z	2022-01-23T13:44:13.558293Z	1.561
Sik slamat aku dgn nya tok mun nya dereb keta	66632	Positive	27	2019	2022-01-28T03:55:35.182064Z	2022-01-28T03:55:35.182083Z	2.491
pingin ke bromo, pingin ke bukit bintang, pingin sm kamu juga	66631	Positive	27	2018	2022-01-28T03:55:32.308142Z	2022-01-28T03:55:32.308158Z	2.75
"Ngomong depn cermin: ""telalu larut dalam masalah padahal sebenernya kamu tuh bisaaaaaa kenapa sihh harus takut"""	66630	Positive	27	2017	2022-01-28T03:55:29.106819Z	2022-01-28T03:55:29.106835Z	5.322
Baik kelab mahu pun negara,pasukan kegemaran aku masih tak perform dalam 5-10 tahun ni. Terus menyokong jaa	66629	Positive	29	1688	2022-01-23T13:44:03.270473Z	2022-01-23T13:44:03.270482Z	1.805
Yes, kagum tgk parenting skill mak mak lain.. tp sbgai mak aku bangga je dgn anak anak aku. Enjoy every moment dgn https://t.co/HXgdM96gXW	66628	Positive	29	1687	2022-01-23T13:44:01.129805Z	2022-01-23T13:44:01.129826Z	1.663
Aku respect syed saddiq utk apa yg dia buat utk rakyat muar. Tapi keputusan utk terminate LTK sumpah keputusan bodoh.	66627	Positive	29	1686	2022-01-23T13:43:59.086377Z	2022-01-23T13:43:59.086389Z	33.125
Oh. Ada lagu The Toys pulak dalam Con Heartist ni.	66626	Positive	29	1685	2022-01-23T13:43:25.496232Z	2022-01-23T13:43:25.496244Z	2.063
Di sini g ada Mcd... Hahaha... BTS pun g ada... Adanya CTS....	66625	Positive	29	1684	2022-01-23T13:43:23.084256Z	2022-01-23T13:43:23.084272Z	4.401
Tmbh lg https://t.co/kxG1ydZr01	66624	Positive	29	1683	2022-01-23T13:43:18.276098Z	2022-01-23T13:43:18.276114Z	2.703
Tak malu, menipu Umur dah umur keldai	66623	Negative	29	1682	2022-01-23T13:43:15.160812Z	2022-01-23T13:43:15.160825Z	4.292
Kukira takdir ternyata cuman sebatas hadir	66622		29	1681	2022-01-23T13:43:10.453122Z	2022-01-23T13:43:10.453138Z	0.891
@fedtriyahya Terengganu	66621	Positive	29	1680	2022-01-23T13:43:09.139615Z	2022-01-23T13:43:09.139625Z	2.504
Panas betul ye harini sampai berpeluh2 even tk bt pape pun .	66620	Positive	29	1679	2022-01-23T13:43:06.221850Z	2022-01-23T13:43:06.221859Z	4.562
@kramazamli Nok gi sabah dulu ram, semporna ejah la	66619	Neutral	27	2016	2022-01-28T03:55:23.411982Z	2022-01-28T03:55:23.411995Z	2.201
Nafas. Ok kejap aku rasa aku dah faham pasal nafas. Sebab mmg aku akan fail bab nafas masa dah masuk alam tu. .	66618	Positive	29	1677	2022-01-23T13:42:59.296192Z	2022-01-23T13:42:59.296204Z	2.501
Orang cakap cam sedih gila tapi cam for me yg dah banyak tengok cerita sedih org mati semua I think I ada tengok ce https://t.co/n1NX4zxe8F	66617	Positive	29	1676	2022-01-23T13:42:56.394915Z	2022-01-23T13:42:56.394924Z	3.019
@ienhisham Jom kita gemok dan buruk sama2 wak https://t.co/d3yuBzqM7o	66616	Positive	29	1675	2022-01-23T13:42:52.951598Z	2022-01-23T13:42:52.951612Z	10.213
Nk g Melaka sbb nk blk kampung https://t.co/oOugCMOfyL	66615	Positive	29	1674	2022-01-23T13:42:42.326489Z	2022-01-23T13:42:42.326500Z	25.367
MB kedah tu mmg level rempit rupanya	66614	Positive	29	1673	2022-01-23T13:42:16.548550Z	2022-01-23T13:42:16.548564Z	2.421
Ketua Polis Daerah Kota Kinabalu, Asisten Komisioner Mohd Zaidi Abdullah, berkata ketika serbuan dijalankan, semua https://t.co/EpFK4wwFxT	66613	Positive	29	1672	2022-01-23T13:42:13.768599Z	2022-01-23T13:42:13.768612Z	3.295
@eizlansyahhh kedah	66612	Positive	29	1671	2022-01-23T13:42:10.102564Z	2022-01-23T13:42:10.102590Z	1.763
@Hadzihi_Poppy @itqonharahap @MagentaHyacinth Ngomong apa sik kak pop? Ga keliatan	66611	Neutral	27	2015	2022-01-28T03:55:20.837997Z	2022-01-28T03:55:20.838010Z	4.586
@sifutersipu Yes bro. Beli balik kenangan zaman lampau.	66609	Positive	29	1668	2022-01-23T13:42:02.668725Z	2022-01-23T13:42:02.668738Z	4.11
@nuzul__ Yee. Hang anak tanggang. Lama tak balik pahang	66608	Positive	29	1667	2022-01-23T13:41:58.139444Z	2022-01-23T13:41:58.139457Z	3.072
@fordlynxrs @JKJAVMY Kat sini Bro.. https://t.co/BrGiTEwRvE	66607	Neutral	29	1666	2022-01-23T13:41:54.664497Z	2022-01-23T13:41:54.664506Z	3.91
Jabatan Keselamatan dan Kesihatan Pekerjaan (JKKP) Perak menyita tapak pembinaan kilang pembuatan sarung tangan di https://t.co/GgZsLlSXWj	66606	Positive	29	1665	2022-01-23T13:41:50.317242Z	2022-01-23T13:41:50.317253Z	2.856
Kemasukan SEGERA!!! i-Soho shah alam BILIK SEWA SHAH ALAM - RM560 monthly bilik non sharing - Deposit 1 + 1, boleh bayar ansuran - Tidak dibenarkan membawa masuk lelaki - Fully furnished - Pembersih / kemas ONLY FOR GIRLS Contact:01111336814 (Izzatie) https://t.co/JRjKMGL4EG	66605	Positive	29	1664	2022-01-23T13:41:47.013379Z	2022-01-23T13:41:47.013392Z	6.993
Tak masuk akal delivery charge dia ye.. hantar pakai private jet kot.. padahal dekat Selangor je pun https://t.co/qIeuygp4U5	66604	Positive	29	1663	2022-01-23T13:41:39.640790Z	2022-01-23T13:41:39.640811Z	2.994
@agusedangbosan dasar kamu hater ya?	66603	Negative	29	1662	2022-01-23T13:41:36.257297Z	2022-01-23T13:41:36.257309Z	2.755
ikutkan hati nak spin Kof and so on. but ada benda lg penting. pengorbanan itu penting.	66602	Neutral	29	1661	2022-01-23T13:41:33.127745Z	2022-01-23T13:41:33.127755Z	3.195
@teamkulitayam Sama itu biasa berbeda baru luar biasa;(	66601	Negative	29	1660	2022-01-23T13:41:29.543672Z	2022-01-23T13:41:29.543687Z	4.798
Sultan Selangor terkejut negeri dapat dos vaksin tak seimbang https://t.co/jqhD43iILq	66600	Positive	29	1659	2022-01-23T13:41:24.374589Z	2022-01-23T13:41:24.374601Z	4.647
Ini contoh beragama dengan ilmu, bukan semata semangat. Jangan sekadar ada semangat tapi tanpa ilmu. Contohi para mufti kita seperti SS Dato' Shukri hafizahullah. Boleh dengar kuliah beliau tentang fiqh covid, beliau jawab tuntas. https://t.co/0wt392zSW1	66599	Positive	29	1658	2022-01-23T13:41:19.381211Z	2022-01-23T13:41:19.381227Z	2.421
Mcm mana eh? Ya betul syarikat saya mencuci sofa karpet tilam kusyen kereta etc, but since covid hit Malaysia, kteo https://t.co/6E59LcDoJk	66598	Positive	29	1657	2022-01-23T13:41:16.580734Z	2022-01-23T13:41:16.580757Z	16.015
Apel pagi personil sat lantas polres serdang bedagai https://t.co/6TAa1wojeE	66596	Negative	29	1655	2022-01-23T13:40:47.579513Z	2022-01-23T13:40:47.579533Z	3.886
Lepas kena sound dengan Sultan baru nak gelabah? Rakyat bising, kerajaan negeri bising, pembangkang bising ada kau ambik tau?	66595	Negative	29	1654	2022-01-23T13:40:43.313883Z	2022-01-23T13:40:43.313898Z	6.641
@pijahisthatyou Aok eh. Lari abis dr apa ku expect tek hahaahah lawakk	66594	Positive	29	1653	2022-01-23T13:40:36.289435Z	2022-01-23T13:40:36.289446Z	3.913
Yeyeah... Mendung dah sampai... Semoga terus bawa hujan	66593	Positive	29	1652	2022-01-23T13:40:31.989649Z	2022-01-23T13:40:31.989662Z	4.22
X sabarnya... Esok mlm dh boleh rilek sik tgk kertas2 buku2 gik	66592	Positive	29	1651	2022-01-23T13:40:27.366302Z	2022-01-23T13:40:27.366315Z	2.964
@AINAMIR96 Bukan..kalau letak mmg lah melecur..ambik towel kecik..iron bg panas..lepas tu tuam lah kat perut towel https://t.co/pAw4o5vr5I	66591	Positive	29	1650	2022-01-23T13:40:24.018857Z	2022-01-23T13:40:24.018865Z	4.175
kat post tu da letak location, still tanya. mana location? nak aku buat apa dgn org2 begini	66590	Positive	29	1649	2022-01-23T13:40:19.474601Z	2022-01-23T13:40:19.474614Z	3.409
Hajat nak jog dari subuh tadi ada urgent call text. Haihh	66589	Positive	29	1648	2022-01-23T13:40:15.699782Z	2022-01-23T13:40:15.699790Z	2.867
Belang dok sedor ni week 13 doh, habis doh kut kelas.	66588	Positive	29	1647	2022-01-23T13:40:12.448253Z	2022-01-23T13:40:12.448265Z	2.583
Aku rasa ramai org yg salah faham dgn apa yg prof muhaya nak sampaikan Setinggi mana pon perempuan tapi suami tu t https://t.co/ivZUWWHieS	66587	Positive	29	1646	2022-01-23T13:40:09.457865Z	2022-01-23T13:40:09.457877Z	3.592
Stop telling me to do onlyfans aku nak selfie pun maleh ni pulak nak buat content onlyfans	66586	Negative	29	1645	2022-01-23T13:40:05.445143Z	2022-01-23T13:40:05.445155Z	3.043
Lelaki memahami girl Google memahami girl https://t.co/b33WY6KYar	66585	Neutral	27	2012	2022-01-28T03:55:12.367135Z	2022-01-28T03:55:12.367147Z	5.219
Tadi ngantuk, tapi tu tadi la.	66583	Positive	29	1642	2022-01-23T13:39:57.558236Z	2022-01-23T13:39:57.558261Z	2.656
Selalu all out lakonan @qalesyakiss ... Kesian Lijah jadi gila. #ulasanedtv #CukupDeritaItu #selanjutnyadiblogedtv https://t.co/VrY4WHZPSM	66582	Negative	27	1808	2022-01-24T09:13:23.727545Z	2022-01-24T09:13:23.727557Z	4.831
@jajijat Yeeeeee haihhh sebab accident ah hari tu	66581	Neutral	29	1640	2022-01-23T13:39:52.549117Z	2022-01-23T13:39:52.549129Z	4.424
@heoymieng01 @McDonalds @McDMalaysia aloo i ada beberapa do you want?	66580	Neutral	29	1639	2022-01-23T13:39:47.649305Z	2022-01-23T13:39:47.649317Z	3.324
@qishhhhhhhh_ Belum, nanti teman aku belikan	66579		29	1638	2022-01-23T13:39:43.851232Z	2022-01-23T13:39:43.851245Z	1.856
@MegatIzzu Ehh takkannnlahhhhh salahhhh	66578	Positive	29	1637	2022-01-23T13:39:41.609601Z	2022-01-23T13:39:41.609617Z	4.519
Line d rumah aku tok mmg ada mintak terajang sikit	66577	Negative	29	1636	2022-01-23T13:39:36.661074Z	2022-01-23T13:39:36.661085Z	3.256
sedap sbb orang lanje tapi mmg sedap pun https://t.co/j7KOJZAdRH	66576	Positive	29	1635	2022-01-23T13:39:33.034321Z	2022-01-23T13:39:33.034336Z	3.182
Yup betul Mac lalu. Mac tahun 1943 https://t.co/f1ucQNORg1	66574	Positive	29	1633	2022-01-23T13:39:13.331200Z	2022-01-23T13:39:13.331213Z	2.181
Setakat 5 Jun 2021, seramai 90,363 rakyat Selangor telah menyertai Ujian Saringan yg dilaksanakan Kerajaan Negeri. Jumlah ini telah melangkaui sasaran awal iaitu 50,000 individu. Terima kasih pd mereka yg hadir &amp; memberi kerjasama sewaktu proses saringan. #SelangorGempurCOVID19 https://t.co/7KVNtBdTeD	66573	Neutral	29	1632	2022-01-23T13:39:10.787739Z	2022-01-23T13:39:10.787754Z	19.645
Petik mimpi dan semai jadi harapan saat pagi Rangkum doa dan langitkan sepenuh hati Kini, hari yang baru lagi Kesem https://t.co/4wUxWv2EJH	66572	Positive	29	1631	2022-01-23T13:36:09.771997Z	2022-01-23T13:36:09.772010Z	1.907
Abah dapat vaccine hari ni nun jauh kat Temerloh. Alhamdullilah. Tapi kami stay Melaka which common sense gerak sem https://t.co/9231yoEOBU	66571	Positive	29	1630	2022-01-23T13:36:07.490313Z	2022-01-23T13:36:07.490335Z	3.012
@_Kheri_ @meleis_one Kerajaan gagal memang mcm tuh. Urus negara dgn teruk. 2tahun takda apa2 perubahan.	66570	Positive	29	1629	2022-01-23T13:36:04.113389Z	2022-01-23T13:36:04.113398Z	3.328
Seronok tengok Aldous tercyduk. #MSC2021	66569	Positive	29	1628	2022-01-23T13:36:00.390743Z	2022-01-23T13:36:00.390755Z	2.096
@wajdi_budiman give more minutes to giroud. kita boleh score banyak kalau dia main. tapi tula. tuchel sayang anak german dia hm	66568	Negative	27	1807	2022-01-24T09:13:18.578512Z	2022-01-24T09:13:18.578524Z	5.421
masih, darul naim.	66567	Positive	29	1626	2022-01-23T13:35:54.556514Z	2022-01-23T13:35:54.556527Z	2.106
Lanjut volinya...Nation League putri Italia vs Korea https://t.co/ulPfous69I	66566	Neutral	27	1806	2022-01-24T09:13:12.778082Z	2022-01-24T09:13:12.778090Z	2.581
08.05 WIB #Jalan_Layang_MBZ Cikunir - Tambun - Cikarang - Karawang LANCAR. ; Karawang - Cikarang - Tambun - Cikunir LANCAR.	66565	Neutral	27	1805	2022-01-24T09:13:09.849095Z	2022-01-24T09:13:09.849107Z	1.43
The bera scum still think multi yera bera noa waya	66564	Negative	27	1804	2022-01-24T09:13:08.051771Z	2022-01-24T09:13:08.051779Z	1.638
Tbh, sincerely abg enjoy sngt dalam pusat kuarantin. Setiap waktu solat jemaah. Having fun dgn uncles and adik-adik https://t.co/KZ0IriBAKj	66563	Positive	29	1622	2022-01-23T13:35:46.580399Z	2022-01-23T13:35:46.580414Z	6.571
@nrlfrhnhazmn Hahahahah lagi Mahal tu okaylah nanti rezeki huhu	66562	Positive	29	1621	2022-01-23T13:35:39.630827Z	2022-01-23T13:35:39.630843Z	2.984
kalau letak gam dlm ni camne? @AzlanMnoah @awsumtaxidriver https://t.co/famMYOOaT6	66561	Negative	29	1620	2022-01-23T13:35:36.250948Z	2022-01-23T13:35:36.250962Z	1.895
Lahhhh dah serupa kerusi batu kat sekolah tu tulis sumbangan ikhlas yada yada yada. Ikhlas la sgt	66560	Positive	29	1619	2022-01-23T13:35:33.955081Z	2022-01-23T13:35:33.955095Z	4.124
4 Dampak Negatif Kelebihan Karbohidrat Bagi Tubuh, Tak Sekadar Buat Tambun https://t.co/wqjEjQKrIN	66559	Positive	29	1618	2022-01-23T13:35:29.434913Z	2022-01-23T13:35:29.434926Z	3.964
Gigih cari kat Youtube. https://t.co/PYzWQ9HYqh	66558	Positive	29	1617	2022-01-23T13:35:25.101354Z	2022-01-23T13:35:25.101372Z	1.763
Apesal aku emo tibe2 ni	66557	Neutral	29	1616	2022-01-23T13:35:22.970151Z	2022-01-23T13:35:22.970170Z	5.444
Ini baru betul. Yg sorg lg tu bebual nk bg laptop. Itu pon xdpt2.	66556	Positive	29	1615	2022-01-23T13:35:17.098216Z	2022-01-23T13:35:17.098230Z	2.01
Jika hari ini kamu menjumpai kegagalan, tidak ada yang peduli. Begitu juga besok dan seterusnya. Kau tidak hidup se https://t.co/f1qIiPQs8N	66554	Positive	29	1612	2022-01-23T13:35:04.984370Z	2022-01-23T13:35:04.984381Z	2.77
ten, kalo kamu ga bahagia sama louis, nomor aku masih yang lama #NCTzenSelcaDay #NSD #TEN @NCTsmtown https://t.co/jTnZQce2bB	66553	Neutral	27	1803	2022-01-24T09:13:06.046622Z	2022-01-24T09:13:06.046630Z	2.966
aku tak kisah kalau yb syed saddiq ni kaki tayang ke apa ke asalkan dia buat kerja untuk tolong orang, tayanglah ba https://t.co/edvjJZm8D5	66552	Negative	29	1610	2022-01-23T13:35:00.014980Z	2022-01-23T13:35:00.014991Z	7.681
@Aizuddin_zaim @anipbesh @NetflixMY Tu lh. Aku rasa dorg salah update kot. Xpe online bersepah. Harap ade la.	66551	Neutral	29	1609	2022-01-23T13:34:51.994056Z	2022-01-23T13:34:51.994077Z	2.993
Comelnya owl!	66550	Positive	29	1608	2022-01-23T13:34:48.664127Z	2022-01-23T13:34:48.664139Z	1.644
@achomkama Aku tertido tadi sebab kenyang haha apo awal awal dah ada scene terberak dalam flight hahahaha	66549	Neutral	29	1607	2022-01-23T13:34:46.642468Z	2022-01-23T13:34:46.642483Z	2.051
#Klang Sebanyak lapan kilang di daerah Klang Utara diarahkan tutup selepas didapati beroperasi tanpa surat kebenaran daripada Kementerian Perdagangan Antarabangsa dan Industri (MITI). https://t.co/fk1tTsokLc	66548	Neutral	27	1802	2022-01-24T09:13:02.725899Z	2022-01-24T09:13:02.725913Z	1.072
@raqibrahman Tak bagi aku punnn	66547	Neutral	29	1605	2022-01-23T13:34:41.748848Z	2022-01-23T13:34:41.748857Z	3.296
"Ustaz Kamalulhysham, NYDP PAS Kawasan Gombak mengingatkan: ""Kalau tidak boleh menjadi vaksin, jangan menjadi toksin. Kalau tidak boleh membina, jangan meruntuh. Kalau tidak boleh menampal, jangan merobek. Kalau tidak boleh menolong, jangan menghalang orang yang cuba menolong."" https://t.co/Zk9Kai0QnB"	66546	Positive	29	1604	2022-01-23T13:34:38.052013Z	2022-01-23T13:34:38.052025Z	2.323
Dah pernah beli bagi surprise kat member and dorang kata sedap !	66545	Positive	29	1603	2022-01-23T13:34:35.336956Z	2022-01-23T13:34:35.336970Z	2.844
@nshlin_ Bosan dan terperanjat serta tergamam dan juga blank	66544	Positive	29	1602	2022-01-23T13:34:32.086424Z	2022-01-23T13:34:32.086437Z	4.218
Eh dia pakai teropong ke tu??? #alltogethernow	66543	Positive	29	1601	2022-01-23T13:34:27.495856Z	2022-01-23T13:34:27.495870Z	9.554
@winbrry_7 aku ada 2 baling baling bambu nih, benernang mah cpek	66542	Neutral	27	1801	2022-01-24T09:13:01.269534Z	2022-01-24T09:13:01.269546Z	2.14
22th sudah loro boyok	66541	Neutral	27	1800	2022-01-24T09:12:58.753441Z	2022-01-24T09:12:58.753455Z	1.352
bangganya jadi orang muar	66540	Positive	29	1598	2022-01-23T13:32:33.826054Z	2022-01-23T13:32:33.826070Z	4.167
@alibasyeer sorry for asking , but apa beza colour pink dgn colour biru ya ?	66539	Positive	29	1597	2022-01-23T13:32:29.228747Z	2022-01-23T13:32:29.228762Z	2.713
apa masalah polis kelantan ni???? kat machang tumbuk orang, kat kb rogol orang???????	66538	Negative	29	1596	2022-01-23T13:32:26.152105Z	2022-01-23T13:32:26.152119Z	3.212
@ilvday6 kenapa tu jempol jak gelut?	66537	Neutral	27	1799	2022-01-24T09:12:57.012515Z	2022-01-24T09:12:57.012526Z	3.674
@sbyfess Dah ga lagi lagi dehhhhhh https://t.co/hIsyVe4Yzb	66536	Neutral	27	1798	2022-01-24T09:12:52.972702Z	2022-01-24T09:12:52.972712Z	6.74
RT KDNPUTRAJAYA: RT @Rela_Jerantut: Penugasan Sekatan Jalan Raya (SJR) dilaksanakan di Jalan Jerantut - Lipis (Kual https://t.co/bJfN7M7c9I	66535	Neutral	27	1797	2022-01-24T09:12:45.829340Z	2022-01-24T09:12:45.829352Z	1.627
Ayuh jadi insan yang berguna	66534	Positive	29	1592	2022-01-23T13:32:17.489681Z	2022-01-23T13:32:17.489693Z	6.55
@NRYHTUL wehhh aku pun sama mengidam vacuum !	66533	Neutral	29	1591	2022-01-23T13:32:10.581301Z	2022-01-23T13:32:10.581316Z	3.473
Pengerusi Pakatan Harapan yang juga Ketua Pembangkang Datuk Seri Anwar Ibrahim tiba di Istana Negara jam 10.30 pagi https://t.co/yoqquq0lIR	66532	Neutral	29	1590	2022-01-23T13:32:06.738969Z	2022-01-23T13:32:06.738980Z	4.551
Macam padu gak TT yang ni. Boleh follow dia https://t.co/6ZAKkTnaKf	66531		29	1589	2022-01-23T13:32:01.796587Z	2022-01-23T13:32:01.796600Z	2.203
local : Penang international : haaaaaaaaa takdak perancangan lagi tapi nak p Krabi kalau boleh	66530	Positive	29	1588	2022-01-23T13:31:59.223867Z	2022-01-23T13:31:59.223882Z	2.475
Berpagian dalam banyak nya rahmat.... Alhamdulillah99x untuk sekian kali.. Nya moga syukur saya disertai kata kerj https://t.co/isrgKpJUmy	66529	Positive	29	1587	2022-01-23T13:31:56.385433Z	2022-01-23T13:31:56.385448Z	1.849
@ZiraNazarudin Semoga tabah	66528	Positive	29	1586	2022-01-23T13:31:54.145778Z	2022-01-23T13:31:54.145790Z	2.011
ENJOI! bersama abamekso EP03 hantar shah balik putrajaya skrg jugak- https://t.co/88gA7I4r9d	66527	Neutral	29	1585	2022-01-23T13:31:51.762724Z	2022-01-23T13:31:51.762739Z	2.395
@a_osul sik asik	66526	Neutral	27	1796	2022-01-24T09:12:43.849140Z	2022-01-24T09:12:43.849148Z	1.191
Alhamdulillah settle dah 4 unit wheelchair untuk PPV Gua Musang. Semoga bermanfaat untuk @omarojak and team. Terima https://t.co/MCpf1kaDBW	66525	Positive	29	1583	2022-01-23T13:31:47.501077Z	2022-01-23T13:31:47.501090Z	4.645
0853 SEKATAN POLIS Lebuhraya NKVE(E1): - Tol Duta menghala masuk ke KL - Tol Subang menghala ke Jln Lapangan Terbang Subang. #rakitaKL #kltu @Rakitamy	66524	Neutral	27	1795	2022-01-24T09:12:42.300277Z	2022-01-24T09:12:42.300292Z	1.502
Ketua Pegawai Penguatkuasa KPDNHEP Kelantan, Azanizam Affendi Juri berkata, 11 premis perniagaan dikompaun selepas https://t.co/3EM08lWDfM	66523	Neutral	27	1794	2022-01-24T09:12:40.406712Z	2022-01-24T09:12:40.406725Z	3.206
Jaranglah dapat tengok orang buat mcm ni. Hahahahaha	66522	Positive	29	1580	2022-01-23T13:29:51.785369Z	2022-01-23T13:29:51.785385Z	2.705
Just posted a photo @ Pejabat Penerangan Daerah Marang https://t.co/qHPlkUrVcD	66521	Neutral	27	1793	2022-01-24T09:12:36.701952Z	2022-01-24T09:12:36.701960Z	1.38
Yb @Khairykj Dekat Pusat Vaksin di Dewan Muafakat Johor Taman Adda, sudah ada 1 mesin Nocomax utk bio-disinfeksi. https://t.co/0MNC7aoFWu	66520	Neutral	29	1578	2022-01-23T13:29:46.703897Z	2022-01-23T13:29:46.703910Z	5.637
Doakan yang baik baik	66519	Positive	29	1577	2022-01-23T13:29:40.695152Z	2022-01-23T13:29:40.695167Z	2.425
Dulu sekali kena , kali ni pun kena lagi sis awak nak dengki dgn saya awak dpt apa je ek ? Saya pun manusia biasa https://t.co/xu645X6FZo	66518	Neutral	29	1576	2022-01-23T13:29:37.918107Z	2022-01-23T13:29:37.918124Z	5.754
@jvncock Ganti pakai jempol kaki	66517	Positive	29	1575	2022-01-23T13:29:31.801662Z	2022-01-23T13:29:31.801677Z	6.291
WARTAWAN RASMI LAMAN REFORMASI: Panas! Adun dedah Pegawai Khas Exco Perak dapat 24... https://t.co/g5EZXokH6U	66516	Neutral	29	1574	2022-01-23T13:29:25.124142Z	2022-01-23T13:29:25.124156Z	5.541
Keluar rumah panas, sampai mamak nak tapau tiber lebat selebatnya.	66515	Positive	29	1573	2022-01-23T13:29:19.181194Z	2022-01-23T13:29:19.181206Z	2.997
Yeayy harini sempat order.. kt foodpanda xde rider.. guna Grab tp jauh giler sampai Seremban.. padahal sini ada 2 o https://t.co/wEpInFxgRi	66514	Positive	29	1572	2022-01-23T13:29:15.816400Z	2022-01-23T13:29:15.816414Z	14.688
Pasangan yang hormat pada pasangan, pasti akan dibalas dengan hormat. . Buang perkataan 'sporting' untuk perkara yg https://t.co/h9hWSX89Hn	66513	Positive	29	1571	2022-01-23T13:29:00.754171Z	2022-01-23T13:29:00.754202Z	6.124
@fwopforlife dorg tanya budak mana pastu kita cakap orang selangor tapi mak kita tak tahu pun yg mana satu skshsjsh https://t.co/hhFqeNHHde	66512	Positive	29	1570	2022-01-23T13:28:54.242671Z	2022-01-23T13:28:54.242686Z	12.659
@OuUzG5TxrGt4dyC @jezlai @LHDNMofficial Roger beb	66511	Neutral	27	1792	2022-01-24T09:12:34.182842Z	2022-01-24T09:12:34.182856Z	1.848
@rafiqahramli Haha macam biasa nanti pm tepi. Terus sampai.	66510	Neutral	29	1568	2022-01-23T13:28:39.632622Z	2022-01-23T13:28:39.632641Z	4.268
And nak tahu tak apa lagi best!?? Free postage tu, tak kira lah awak duduk mana tau! Semenanjung ke sabah sarawak ke NIHON sekali pun, free!!	66509	Positive	29	1567	2022-01-23T13:28:34.997623Z	2022-01-23T13:28:34.997637Z	21.22
Terus patuhi SOP dan penjagaan kebersihan yang baik dalam menghentikan penularan COVID-19. Info On Wheels 2/6/2021 Parlimen : Tanah Merah Dun : Gual Ipoh Masa : 10.30 pg / 2.30 ptg Hebahan Proklamasi Darurat/Pematuhan SOP/Vaksin #bergheh https://t.co/37I3jw7Dk2	66508	Neutral	29	1566	2022-01-23T13:28:13.369123Z	2022-01-23T13:28:13.369131Z	3.099
Kesiannya Sara tanggung semua tuu. #rinduawakseparuhnyawa	66507	Positive	29	1565	2022-01-23T13:28:09.898085Z	2022-01-23T13:28:09.898098Z	4.432
Iguro Obanai and Shinazugawa Sanemi https://t.co/1269OSlIY1	66506	Neutral	27	1791	2022-01-24T09:12:31.929385Z	2022-01-24T09:12:31.929402Z	1.259
Acara lompat pagar musim pkp.. https://t.co/TCBhrA5FRH	66505	Positive	29	1562	2022-01-23T13:28:03.250894Z	2022-01-23T13:28:03.250910Z	5.306
